,country,manager,delivery_method,vendor_terms,transport_mode,order_date,expected_date,actual_date,recorded_date,product_category,product_type,supplier,product_feature,product_name,product_brand,dosage,dosage_form,units_per_pack,total_quantity,total_value,pack_price,unit_price,factory_location,priority_status,total_weight,shipping_cost,insurance_cost,delivery_status,order_to_delivery_days,shipping_cost_per_weight,item_quantity(%)
6821,Uganda,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-07-11,2012-12-31,2012-11-19,2012-11-19,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,125014,1658935.78,13.27,0.44,Mylan (formerly Matrix) Nashik,True,14275.0,131278.81,2325.83,early_delivery,131,9.196414010507882,0.11
6822,Uganda,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-07-18,2012-12-10,2012-11-19,2012-11-19,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,26432,141675.52,5.36,0.18,Hetero Unit III Hyderabad IN,True,5212.0,24772.95,198.63,early_delivery,124,4.753060245587107,0.02
6823,Mozambique,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-06-28,2013-01-11,2013-01-11,2013-01-11,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,97516,945905.2,9.7,0.16,Hetero Unit III Hyderabad IN,True,12104.0,7433.02,1326.16,early_delivery,197,0.6140961665565102,0.08
6824,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-05-15,2012-12-21,2012-12-11,2012-12-11,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,188201,1008757.36,5.36,0.18,Hetero Unit III Hyderabad IN,True,23127.0,11444.77,1414.28,early_delivery,210,0.4948661737363255,0.16
6825,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-05-15,2012-12-14,2012-12-11,2012-12-11,ARV,Pediatric,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 30/50/6mg, dispersible tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,30/50/6mg,Chewable/dispersible tablet - FDC,60,20451,47037.3,2.3,0.04,"Cipla, Goa, India",True,10118.0,9251.8,65.95,early_delivery,210,0.9143901956908479,0.02
6826,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,2012-05-23,2012-12-04,2012-12-04,2012-12-04,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,16870,40825.4,2.42,0.04,"Strides, Bangalore, India.",True,7973.0,51090.0,57.24,early_delivery,195,6.407876583469209,0.01
6827,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2012-08-30,2013-02-01,2013-02-01,2013-02-01,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,13830,133044.6,9.62,0.16,Hetero Unit III Hyderabad IN,True,2400.0,18337.82,186.53,early_delivery,155,7.640758333333333,0.01
6828,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,2012-05-23,2012-11-30,2012-12-04,2012-12-04,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,66637,357174.32,5.36,0.18,"Cipla, Kurkumbh, India",True,25523.0,51090.0,500.76,delayed,195,2.0017239352740663,0.06
6829,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-04-19,2012-12-31,2012-12-06,2012-12-06,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,14368,52299.52,3.64,0.12,"Strides, Bangalore, India.",True,4409.0,17192.4,73.32,early_delivery,231,3.8993876162395105,0.01
6830,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-09-06,2013-01-10,2012-12-27,2012-12-27,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,9767,52351.12,5.36,0.18,"Cipla, Kurkumbh, India",True,852.0,3026.61,73.4,early_delivery,112,3.5523591549295777,0.01
6831,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-09-11,2012-12-21,2012-12-13,2012-12-13,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,15120,135626.4,8.97,0.15,"Cipla, Goa, India",True,5754.0,10075.8,190.15,early_delivery,93,1.7510948905109487,0.01
6832,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2012-08-30,2013-02-02,2013-02-02,2013-02-02,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,5580,26839.8,4.81,0.16,"Cipla, Kurkumbh, India",True,1187.0,9609.69,37.63,early_delivery,156,8.095779275484414,0.0
6833,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,Air,2012-11-16,2013-09-11,2013-09-11,2013-09-11,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,647,4703.69,7.27,0.12,Mylan (formerly Matrix) Nashik,True,5897.0,40434.04,5.82,early_delivery,299,6.856713583177887,0.0
6835,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-05-15,2013-02-11,2013-02-11,2013-02-11,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,7867,57193.09,7.27,0.12,"Cipla, Goa, India",True,704.0,25568.0,80.18,early_delivery,272,36.31818181818182,0.01
6836,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2012-08-09,2013-02-11,2013-02-11,2013-02-11,ARV,Adult,SCMS from RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,200/300mg,Tablet - FDC,30,100000,638000.0,6.38,0.21,Mylan (formerly Matrix) Nashik,True,8850.0,29780.5,894.48,early_delivery,186,3.3650282485875707,0.09
6837,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2012-10-10,2013-02-11,2013-03-07,2013-03-07,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,600/200/300mg,Tablet - FDC,30,7126,97554.94,13.69,0.46,Mylan (formerly Matrix) Nashik,True,2261.0,13252.2,136.77,delayed,148,5.861211853162318,0.01
6838,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-09-06,2013-03-28,2013-02-28,2013-02-28,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,10000,47000.0,4.7,0.16,Hetero Unit III Hyderabad IN,True,1387.0,10680.14,65.89,early_delivery,175,7.700173035328046,0.01
6839,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-09-11,2013-03-28,2013-02-28,2013-02-28,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,6500,30550.0,4.7,0.16,Hetero Unit III Hyderabad IN,True,677.0,3880.14,42.83,early_delivery,170,5.731373707533234,0.01
6840,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2012-11-01,2013-04-04,2013-03-07,2013-03-07,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,32298,72993.48,2.26,0.04,"Aurobindo Unit III, India",True,6528.0,21806.84,90.29,early_delivery,126,3.3405085784313724,0.03
6841,South Sudan,PMO - US,From RDC,N/A - From RDC,Air,2012-12-17,2013-03-31,2013-03-22,2013-03-22,ARV,Pediatric,SCMS from RDC,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Nevirapine,Generic,10mg/ml,Oral suspension,240,2976,5803.2,1.95,0.01,"Aurobindo Unit III, India",True,1108.0,10754.0,7.18,early_delivery,95,9.705776173285198,0.0
6842,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2012-08-09,2013-03-15,2013-02-21,2013-02-21,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,33571,75870.46,2.26,0.04,Hetero Unit III Hyderabad IN,True,12785.0,37242.5,106.37,early_delivery,196,2.9129839655846697,0.03
6843,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-09-11,2013-03-14,2013-03-14,2013-03-14,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,15120,129729.6,8.58,0.14,"Aurobindo Unit III, India",True,23677.0,9405.81,181.88,early_delivery,184,0.39725514212104573,0.01
6844,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-10-25,2013-03-15,2013-03-14,2013-03-14,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,20160,244137.6,12.11,0.4,Mylan (formerly Matrix) Nashik,True,2268.0,9405.81,302.0,early_delivery,140,4.1471825396825395,0.02
6845,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-05-15,2013-03-31,2013-03-14,2013-03-14,ARV,Pediatric,SCMS from RDC,"Lamivudine/Stavudine 30/6mg, dispersible tablets, 60 Tabs",Lamivudine/Stavudine,Generic,30/6mg,Chewable/dispersible tablet - FDC,60,7372,14006.8,1.9,0.03,"Cipla, Goa, India",True,5453.0,9405.81,19.64,early_delivery,303,1.7248872180451127,0.01
6847,Uganda,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-12-13,2013-03-29,2013-03-06,2013-03-06,ARV,Pediatric,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,30/60mg,Tablet - FDC,60,1731,3912.06,2.26,0.04,Mylan (formerly Matrix) Nashik,True,76.0,936.81,4.84,early_delivery,83,12.326447368421052,0.0
6848,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2013-01-16,2013-04-09,2013-03-14,2013-03-14,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,39936,132986.88,3.33,0.11,"Strides, Bangalore, India.",True,16035.0,161712.87,164.5,early_delivery,57,10.084993451824134,0.03
6850,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2012-08-09,2013-03-15,2013-02-21,2013-02-21,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,31971,232429.17,7.27,0.12,Mylan (formerly Matrix) Nashik,True,11111.0,37242.5,325.87,early_delivery,196,3.351858518585186,0.03
6852,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2012-08-09,2013-03-15,2013-02-21,2013-02-21,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,600/200/300mg,Tablet - FDC,30,105014,1437641.66,13.69,0.46,Mylan (formerly Matrix) Nashik,True,13392.0,37242.5,2015.57,early_delivery,196,2.780951314217443,0.09
6853,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-10-25,2013-07-31,2013-03-14,2013-03-14,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,20160,244137.6,12.11,0.4,Mylan (formerly Matrix) Nashik,True,2266.0,9405.81,302.0,early_delivery,140,4.1508428949691085,0.02
6854,Guyana,PMO - US,From RDC,N/A - From RDC,Road (Truck),2013-01-28,2013-04-18,2013-03-15,2013-03-15,ARV,Pediatric,SCMS from RDC,"Efavirenz 200mg, scored tablets, 90 Tabs",Efavirenz,Generic,200mg,Tablet,90,49,357.7,7.3,0.08,"Strides, Bangalore, India.",True,110.0,3178.0,0.44,early_delivery,46,28.89090909090909,0.0
6855,South Sudan,PMO - US,From RDC,N/A - From RDC,Air,2013-01-16,2013-04-17,2013-04-23,2013-04-23,ARV,Pediatric,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,60,549,2278.35,4.15,0.07,Mylan (formerly Matrix) Nashik,True,37.0,1198.68,2.82,delayed,97,32.39675675675676,0.0
6856,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Road (Truck),2013-01-16,2013-07-31,2013-04-13,2013-04-13,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,40320,488275.2,12.11,0.4,Mylan (formerly Matrix) Nashik,True,4536.0,29733.53,604.0,early_delivery,87,6.5550110229276894,0.03
6857,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,Air,2012-11-16,2013-11-27,2013-11-27,2014-01-22,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,6362,43007.12,6.76,0.11,"Aurobindo Unit III, India",True,315.0,2030.96,53.2,early_delivery,376,6.447492063492064,0.01
6858,Guyana,PMO - US,From RDC,N/A - From RDC,Air,2013-01-28,2013-04-18,2013-04-19,2013-04-19,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,1927,13026.52,6.76,0.11,"Aurobindo Unit III, India",True,466.0,5724.4,16.11,delayed,81,12.28412017167382,0.0
6859,South Sudan,PMO - US,From RDC,N/A - From RDC,Air,2012-12-17,2013-04-30,2013-04-26,2013-04-26,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,4560,30825.6,6.76,0.11,"Aurobindo Unit III, India",True,230.0,1740.47,38.13,early_delivery,130,7.567260869565217,0.0
6860,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,2013-03-19,2013-07-04,2013-07-04,2013-07-04,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,17037,56733.21,3.33,0.11,"Strides, Bangalore, India.",True,1750.0,9758.5,70.18,early_delivery,107,5.5762857142857145,0.01
6861,Burundi,PMO - US,From RDC,N/A - From RDC,Air,2013-02-20,2013-05-31,2013-05-23,2013-05-23,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,2208,18944.64,8.58,0.14,Hetero Unit III Hyderabad IN,True,652.0,3763.2,23.43,early_delivery,92,5.771779141104294,0.0
6862,Uganda,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-12-13,2013-06-07,2013-06-07,2013-06-07,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,1530,10006.2,6.54,0.11,"Aurobindo Unit III, India",True,11337.0,23809.39,12.38,early_delivery,176,2.1001490694187175,0.0
6863,South Sudan,PMO - US,From RDC,N/A - From RDC,Air,2013-01-16,2013-04-30,2013-04-24,2013-04-24,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,1447,6800.9,4.7,0.16,"Aurobindo Unit VII, IN",True,1309.0,12356.0,8.41,early_delivery,98,9.439266615737203,0.0
6864,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2012-11-06,2013-05-09,2013-05-07,2013-05-07,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,229285,2412078.2,10.52,0.35,Hetero Unit III Hyderabad IN,True,29934.0,34003.7,2983.74,early_delivery,182,1.135955769359257,0.2
6865,Mozambique,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-11-12,2013-08-01,2013-08-01,2013-08-01,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,120000,1029600.0,8.58,0.14,"Aurobindo Unit III, India",True,36920.0,29935.05,1273.62,early_delivery,262,0.8108085048754062,0.1
6866,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2012-11-15,2013-05-21,2013-05-06,2013-05-06,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,57227,129333.02,2.26,0.04,"Strides, Bangalore, India.",True,4844.0,21591.1,159.98,early_delivery,172,4.457287365813377,0.05
6867,Uganda,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-12-13,2013-06-28,2013-06-07,2013-06-07,ARV,Pediatric,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 30/50/6mg, dispersible tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,30/50/6mg,Chewable/dispersible tablet - FDC,60,475,1092.5,2.3,0.04,"Cipla, Goa, India",True,1982.0,8163.74,1.35,early_delivery,176,4.118940464177598,0.0
6868,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2012-11-15,2013-05-21,2013-05-10,2013-05-10,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,95000,214700.0,2.26,0.04,"Cipla, Goa, India",True,12686.0,41332.14,265.58,early_delivery,176,3.2580908087655684,0.08
6870,Zambia,PMO - US,From RDC,N/A - From RDC,Road (Truck),2013-01-28,2013-06-25,2013-06-07,2013-06-07,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,3480,7864.8,2.26,0.04,"Cipla, Goa, India",True,424.0,11941.65,9.73,early_delivery,130,28.164268867924527,0.0
6871,Tanzania,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-12-30,2013-05-31,2013-06-18,2013-06-18,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,600/200/300mg,Tablet - FDC,30,31000,401760.0,12.96,0.43,"Cipla, Goa, India",True,3674.0,22904.03,496.98,delayed,170,6.234085465432771,0.03
6872,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2012-11-15,2013-05-28,2013-05-28,2013-05-28,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,180000,1893600.0,10.52,0.35,Hetero Unit III Hyderabad IN,True,26361.0,20761.0,2342.38,early_delivery,194,0.7875649633928911,0.15
6873,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2012-11-15,2013-06-04,2013-05-29,2013-05-29,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,13481,44891.73,3.33,0.11,"Aurobindo Unit III, India",True,1296.0,20761.0,55.53,early_delivery,195,16.01929012345679,0.01
6874,Cameroon,PMO - US,From RDC,N/A - From RDC,Air Charter,2013-06-21,2013-07-22,2013-07-14,2013-07-14,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,19683,44483.58,2.26,0.04,"Strides, Bangalore, India.",True,1733.0,20893.21,55.03,early_delivery,23,12.05609347951529,0.02
6875,Cameroon,PMO - US,From RDC,N/A - From RDC,Air Charter,2013-06-21,2013-07-22,2013-07-31,2013-07-31,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,6246,43722.0,7.0,0.12,"Aurobindo Unit III, India",True,18808.0,123945.0,54.08,delayed,40,6.590014887282008,0.01
6876,Burundi,PMO - US,From RDC,N/A - From RDC,Air,2013-04-22,2013-08-06,2013-08-23,2013-08-23,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,4032,13426.56,3.33,0.11,"Aurobindo Unit III, India",True,336.0,4385.44,16.61,delayed,123,13.05190476190476,0.0
6877,Tanzania,PMO - US,From RDC,N/A - From RDC,Road (Truck),2013-05-16,2013-08-29,2013-09-10,2013-09-10,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,58920,505533.6,8.58,0.14,"Strides, Bangalore, India.",True,6560.0,8057.2,625.35,delayed,117,1.2282317073170732,0.05
6879,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2013-05-08,2013-08-30,2013-08-10,2013-08-10,ARV,Pediatric,SCMS from RDC,"Lamivudine/Stavudine 30/6mg, dispersible tablets, 60 Tabs",Lamivudine/Stavudine,Generic,30/6mg,Chewable/dispersible tablet - FDC,60,372,706.8,1.9,0.03,"Cipla, Goa, India",True,33.0,951.75,0.87,early_delivery,94,28.84090909090909,0.0
6880,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,Air,2013-04-08,2013-08-27,2014-02-08,2014-03-11,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,10590,74130.0,7.0,0.12,Hetero Unit III Hyderabad IN,True,5426.0,20499.33,91.7,delayed,306,3.7779819388131224,0.01
6882,Tanzania,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-12-30,2013-07-30,2013-08-15,2013-08-15,ARV,Pediatric,SCMS from RDC,"Efavirenz 200mg, scored tablets, 90 Tabs",Efavirenz,Generic,200mg,Tablet,90,6823,49807.9,7.3,0.08,"Strides, Bangalore, India.",True,428.0,2376.0,61.61,delayed,228,5.5514018691588785,0.01
6883,Mozambique,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-11-12,2013-09-27,2013-09-27,2013-09-27,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,40250,134032.5,3.33,0.11,"Hetero, Jadcherla, unit 5, IN",True,4223.0,4044.33,165.8,early_delivery,319,0.9576912147762254,0.03
6884,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Road (Truck),2013-06-25,2013-09-18,2013-09-20,2013-09-20,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Lopinavir/Ritonavir,Generic,200/50mg,Tablet,120,8599,187286.22,21.78,0.18,Mylan (formerly Matrix) Nashik,True,2293.0,4529.67,231.67,delayed,87,1.9754339293501963,0.01
6885,Tanzania,PMO - US,From RDC,N/A - From RDC,Road (Truck),2013-04-02,2013-10-25,2013-10-01,2013-10-09,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,600/200/300mg,Tablet - FDC,30,12567,154574.1,12.3,0.41,"Aurobindo Unit VII, IN",True,1482.0,5474.0,191.21,early_delivery,182,3.6936572199730096,0.01
6886,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-12-14,2013-09-30,2013-09-20,2013-09-20,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,21158,153818.66,7.27,0.12,Mylan (formerly Matrix) Nashik,True,3653.0,15614.89,190.27,early_delivery,280,4.274538735286066,0.02
6887,Guyana,PMO - US,From RDC,N/A - From RDC,Air,2013-04-15,2013-09-30,2013-10-04,2013-10-22,ARV,Pediatric,SCMS from RDC,"Efavirenz 200mg, scored tablets, 90 Tabs",Efavirenz,Generic,200mg,Tablet,90,71,660.3,9.3,0.1,"Strides, Bangalore, India.",True,395.0,1303.0,0.82,delayed,172,3.2987341772151897,0.0
6888,Burundi,PMO - US,From RDC,N/A - From RDC,Air,2013-07-09,2013-11-03,2013-11-05,2013-11-12,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,6141,42987.0,7.0,0.12,"Cipla, Goa, India",True,741.0,3810.39,53.17,delayed,119,5.142226720647773,0.01
